,index,success,trial_type,time_elapsed,internal_node_id,view_history,rt,questions,responses,correct,name,reverse_coded,question_id,revealed_states,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,pid,button_pressed,run,stimulus,open_ended
4401,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.2,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4402,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.3,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4403,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.4,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4404,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.5,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4405,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.6,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4406,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.7,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4407,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.8,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4408,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.9,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4409,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.10,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4410,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.11,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4411,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.12,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4412,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.13,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4413,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.14,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4414,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.15,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4415,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.16,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4416,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.17,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4417,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.18,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4418,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,catch.2,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4419,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.19,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4420,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.20,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4421,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.21,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4422,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.22,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4423,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.23,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4424,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.24,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4425,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.25,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4426,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.26,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4427,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.27,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4428,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.28,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4429,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.29,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4430,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.30,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4431,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.31,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4432,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.32,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4433,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.33,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4434,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.34,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4435,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.35,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4436,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.36,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4437,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.37,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4438,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.38,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4439,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,Yes,,SCZ,,scz.39,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4440,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.40,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4441,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.41,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4442,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.42,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4443,18,,survey-multi-choice,563473.0,0.0-4.0-4.0,,107057.0,,No,,SCZ,,scz.43,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4444,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost always,,STAI,,anxiety.1,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4445,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Sometimes,,STAI,,anxiety.2,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4446,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost always,,STAI,,anxiety.3,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4447,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Sometimes,,STAI,,anxiety.4,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4448,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost never,,STAI,,anxiety.5,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4449,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Often,,STAI,,anxiety.6,,,,,,3.0,,,,,,,,,1605,,QuestPilot2,,
4450,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Often,,STAI,,anxiety.7,,,,,,3.0,,,,,,,,,1605,,QuestPilot2,,
4451,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost never,,STAI,,anxiety.8,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4452,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Sometimes,,STAI,,anxiety.9,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4453,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost always,,STAI,,anxiety.10,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4454,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost never,,STAI,,anxiety.11,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4455,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost never,,STAI,,anxiety.12,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4456,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost always,,STAI,,anxiety.13,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4457,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Often,,STAI,,anxiety.14,,,,,,3.0,,,,,,,,,1605,,QuestPilot2,,
4458,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost never,,STAI,,anxiety.15,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4459,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost always,,STAI,,anxiety.16,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4460,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Sometimes,,STAI,,anxiety.17,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4461,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost never,,STAI,,anxiety.18,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4462,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Almost always,,STAI,,anxiety.19,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4463,19,,survey-multi-choice,600868.0,0.0-4.0-5.0,,37370.0,,Sometimes,,STAI,,anxiety.20,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4464,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.1,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4465,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.2,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4466,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.3,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4467,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.4,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4468,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.5,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4469,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.6,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4470,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.7,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4471,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.8,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4472,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.9,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4473,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.10,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4474,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.11,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4475,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.12,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4476,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.13,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4477,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.14,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4478,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.15,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4479,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.16,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4480,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.17,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4481,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.18,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4482,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.19,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4483,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.20,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4484,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.21,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4485,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,None,,LSAS_A,,leb.22,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4486,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.23,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4487,20,,survey-multi-choice,651074.0,0.0-4.0-6.0,,50178.0,,Mild,,LSAS_A,,leb.24,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4488,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Never (0%),,LSAS_B,,leb.25,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4489,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.26,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4490,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Never (0%),,LSAS_B,,leb.27,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4491,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Never (0%),,LSAS_B,,leb.28,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4492,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.29,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4493,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.30,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4494,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.31,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4495,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.32,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4496,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.33,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4497,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.34,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4498,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.35,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4499,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.36,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4500,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Never (0%),,LSAS_B,,leb.37,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4501,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.38,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4502,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.39,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4503,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.40,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4504,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Never (0%),,LSAS_B,,leb.41,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4505,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.42,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4506,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.43,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4507,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.44,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4508,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.45,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4509,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Never (0%),,LSAS_B,,leb.46,,,,,,0.0,,,,,,,,,1605,,QuestPilot2,,
4510,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.47,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4511,21,,survey-multi-choice,699319.0,0.0-4.0-7.0,,48215.0,,Occasionally (1 -- 33%),,LSAS_B,,leb.48,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4512,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.1,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4513,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Some of the time,,Zhung,,zung.2,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4514,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.3,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4515,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.4,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4516,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.5,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4517,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.6,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4518,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.7,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4519,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.8,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4520,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.9,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4521,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.10,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4522,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.11,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4523,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.12,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4524,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.13,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4525,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.14,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4526,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.15,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4527,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.16,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4528,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.17,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4529,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.18,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4530,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,A little of the time,,Zhung,,zung.19,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4531,22,,survey-multi-choice,735329.0,0.0-4.0-8.0,,35986.0,,Most of the time,,Zhung,,zung.20,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4532,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.1,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4533,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.2,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4534,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.3,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4535,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Strongly,,UPPS-P,,uppsp.4,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4536,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.5,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4537,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Strongly,,UPPS-P,,uppsp.6,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4538,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Some,,UPPS-P,,uppsp.7,,,,,,3.0,,,,,,,,,1605,,QuestPilot2,,
4539,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.8,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4540,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.9,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4541,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.10,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4542,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Strongly,,UPPS-P,,uppsp.11,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4543,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Some,,UPPS-P,,uppsp.12,,,,,,3.0,,,,,,,,,1605,,QuestPilot2,,
4544,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.13,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4545,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Strongly,,UPPS-P,,uppsp.14,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
4546,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.15,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4547,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.16,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4548,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.17,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4549,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.18,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4550,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.19,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4551,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.20,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4552,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Some,,UPPS-P,,uppsp.21,,,,,,2.0,,,,,,,,,1605,,QuestPilot2,,
4553,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Strongly,,UPPS-P,,uppsp.22,,,,,,4.0,,,,,,,,,1605,,QuestPilot2,,
4554,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Disagree Some,,UPPS-P,,uppsp.23,,,,,,3.0,,,,,,,,,1605,,QuestPilot2,,
4555,23,,survey-multi-choice,899068.0,0.0-4.0-9.0,,163590.0,,Agree Strongly,,UPPS-P,,uppsp.24,,,,,,1.0,,,,,,,,,1605,,QuestPilot2,,
